week_end,pathogen,geography,percent_visits,status,trend_on_date,recent_trend,month,year,age_group,gender,socio_economic_status,air_quality_index,temperature,humidity,mobility_index,mask_compliance,estimated_cost
2022-10-01,RSV,New Jersey,0.3,Reporting,Increasing,No Change,10,2022,65+,Female,Low,251,15.161759932433398,29.832105307833977,18.905563163884352,55.68294226496213,1656.2813081586046
2022-10-01,RSV,New Mexico,0.2,Reporting,Increasing,No Change,10,2022,18-49,Male,Middle,331,24.00065832370955,10.969787503711647,41.51723004563315,51.51643905181283,768.9811344751165
2022-10-01,RSV,New York,0.2,Reporting,Increasing,No Change,10,2022,65+,Male,Low,211,-5.226668028446598,53.20213454747752,31.159801579073275,99.86064328814541,1767.283328992117
2022-10-01,RSV,North Carolina,1.0,Reporting,Increasing,Decreasing,10,2022,50-64,Male,Low,437,5.60582322313498,47.15067642837337,88.44003659666903,72.78051825398994,219.74643452179697
2022-10-01,RSV,North Dakota,0.4,Reporting,No Change,No Change,10,2022,50-64,Female,Low,392,19.586718575226534,36.74627501652391,47.72099854857349,11.53988947616218,1719.7127225135598
2022-10-01,RSV,Ohio,0.3,Reporting,Increasing,No Change,10,2022,65+,Male,High,222,32.47388925939262,30.777716255137,0.49237541193928314,53.15996808237639,452.6560058052889
2022-10-01,RSV,Oklahoma,0.6,Reporting,Increasing,No Change,10,2022,65+,Male,Middle,250,-7.301630090375996,65.8666389714618,36.89958136225009,9.366239486623119,1295.969062097492
2022-10-01,RSV,Oregon,0.0,Reporting,No Change,Decreasing,10,2022,18-49,Male,High,499,13.343122828539226,44.189410909470574,68.460847320967,36.115310556837144,1987.461429328742
2022-10-01,RSV,Pennsylvania,0.3,Reporting,Increasing,No Change,10,2022,50-64,Male,Middle,149,-8.244447852689632,12.722639868434893,81.80480699620138,72.10201089482196,1860.0411470531978
2022-10-01,RSV,Region 1,0.3,Reporting,Increasing,No Change,10,2022,0-17,Male,Middle,489,17.24632883431069,60.63603880876833,42.82426129920979,85.68644114991359,1626.4216648523332
2022-10-01,RSV,Region 10,0.1,Reporting,Increasing,Decreasing,10,2022,50-64,Female,High,61,5.9281772525322225,94.00488136238515,60.49602555346968,35.65728478650468,540.1866383545096
2022-10-01,RSV,Region 2,0.2,Reporting,Increasing,Decreasing,10,2022,50-64,Male,High,99,34.24915699964588,98.80233868107092,12.017011395368392,61.77198622227089,1006.3825905288095
2022-10-01,RSV,Region 3,0.7,Reporting,Increasing,No Change,10,2022,65+,Male,Low,124,14.927810006871788,82.56120114747132,48.46850330431474,77.09431295403542,1431.3295841077397
2022-10-01,RSV,Region 4,0.9,Reporting,Increasing,Decreasing,10,2022,50-64,Female,High,94,4.462903689619322,23.10960002459732,52.46930623292583,13.046506415231441,1398.1152142283368
2022-10-01,RSV,Region 5,0.5,Reporting,Increasing,Decreasing,10,2022,18-49,Male,High,222,26.259603241422475,19.089938552631658,48.8058230545554,91.33009659756974,916.7428556273687
2022-10-01,RSV,Region 6,0.8,Reporting,Increasing,No Change,10,2022,18-49,Male,Middle,224,17.065923149757225,30.243899458116243,68.16282210327262,84.82912589960945,1136.168321379956
2022-10-01,RSV,Region 7,0.2,Reporting,Increasing,Decreasing,10,2022,18-49,Female,Low,389,-6.660713443922791,29.412567511455833,9.750626327563705,26.422389321403205,650.5489423719565
2022-10-01,RSV,Region 8,0.2,Reporting,Increasing,Decreasing,10,2022,50-64,Male,High,350,-9.259759722128088,74.68451386926489,29.322446384987334,95.74860262108021,596.6518593112363
2022-10-01,RSV,Region 9,0.2,Reporting,Increasing,Decreasing,10,2022,50-64,Female,Middle,108,23.163121106829685,41.81534239060992,79.21359657180675,36.61868673561901,124.28408513040792
2022-10-01,RSV,Rhode Island,0.2,Reporting,Increasing,No Change,10,2022,0-17,Female,Low,124,38.56748258964147,79.29178368563389,93.23478439792041,22.677417337776482,146.68212465527316
2022-10-01,RSV,South Carolina,1.2,Reporting,Increasing,No Change,10,2022,65+,Female,Low,349,22.77674187147693,76.93825478462163,22.259951165754078,77.85721971263109,338.15074695249257
2022-10-01,RSV,Tennessee,1.4,Reporting,Increasing,No Change,10,2022,0-17,Male,Middle,52,-7.08542300979695,21.432010929316093,33.29656894085274,61.339161752476144,1949.3637748555864
2022-10-01,RSV,Texas,0.8,Reporting,Increasing,No Change,10,2022,50-64,Male,Middle,422,4.367605607069745,13.613728856118934,60.99365626944221,28.76724340532023,532.1751581018642
2022-10-01,RSV,Utah,0.2,Reporting,Increasing,Decreasing,10,2022,0-17,Female,Low,430,5.848800608299962,33.40494213761769,27.171128798020526,36.93426619323883,1425.1291015340967
2022-10-01,RSV,Vermont,0.3,Reporting,No Change,No Change,10,2022,65+,Male,Low,343,0.6468587033054067,73.30269654517491,6.155198561981489,58.138762773042906,237.17450860598592
2022-10-01,RSV,Virginia,0.9,Reporting,Increasing,No Change,10,2022,50-64,Female,Low,395,35.25284649170288,91.62553307936885,37.63300404792378,41.85179537441856,856.0089880260819
2022-10-01,RSV,Washington,0.2,Reporting,Increasing,No Change,10,2022,18-49,Male,High,228,20.025470502723884,13.095282289636934,4.405799374208197,10.495048085157999,960.2741918273159
2022-10-01,RSV,West Virginia,0.8,Reporting,Increasing,Decreasing,10,2022,18-49,Female,High,364,14.91892181872159,81.77770351928106,16.46789251463926,94.16168249206093,1085.1349022189306
2022-10-01,RSV,Wisconsin,0.2,Reporting,Increasing,Decreasing,10,2022,18-49,Male,Middle,298,2.4640669205078485,44.59073095429255,9.824904954930002,23.24721295479145,156.16773471807656
2022-10-01,RSV,Wyoming,0.0,Reporting,No Change,No Change,10,2022,18-49,Male,Middle,424,2.4895698416232097,36.304495821751374,36.25045908331297,88.822220857676,868.4747760103542
2022-10-01,Combined,Alabama,3.0,Reporting,Decreasing,Decreasing,10,2022,65+,Female,Low,171,0.18690550597652944,14.158543972976545,38.84626210720177,89.51800793417819,823.249635355202
2022-10-01,Combined,Alaska,1.8,Reporting,Decreasing,Decreasing,10,2022,50-64,Female,High,174,18.405880474160274,0.6269080018240447,72.48136165746276,59.096125652129636,500.77377506440297
2022-10-01,Combined,Arizona,2.0,Reporting,No Change,Increasing,10,2022,18-49,Female,High,219,-4.064993997467761,23.549042828564872,89.79470282373093,5.304358789980846,596.2475779363484
2022-10-01,Combined,Arkansas,2.4,Reporting,Decreasing,Decreasing,10,2022,50-64,Female,High,488,-3.150830104267868,68.92088488174414,53.39652946546855,38.81501799877414,329.46824111966043
2022-10-01,Combined,California,1.4,Reporting,Decreasing,Increasing,10,2022,0-17,Female,High,102,30.40574679042657,31.91579442916712,27.396202451376737,94.18913509702679,435.53319469485376
2022-10-01,Combined,Colorado,1.9,Reporting,No Change,No Change,10,2022,18-49,Male,High,390,4.235389832096907,62.16242361035522,72.12955046652993,21.112773420080988,521.4259389414885
2022-10-01,Combined,Connecticut,3.7,Reporting,Increasing,Decreasing,10,2022,0-17,Male,High,320,22.861097038367852,90.41520582739679,3.094360235033522,20.58699875426624,1807.514912819813
2022-10-01,Combined,Delaware,3.6,Reporting,No Change,Decreasing,10,2022,18-49,Male,High,325,11.028943897835074,91.87003721850799,69.51997916660719,22.16303898316988,421.214321314144
2022-10-01,Combined,District of Columbia,3.1,Reporting,No Change,No Change,10,2022,18-49,Male,Middle,318,21.09140873484681,6.205528706153252,43.186505438930546,23.753868103592534,140.43502773943732
2022-10-01,Combined,Florida,2.8,Reporting,Decreasing,Increasing,10,2022,65+,Male,Low,292,9.118521699465006,25.21857602837414,39.42902737080186,4.676304595337443,987.4381141147685
2022-10-01,Combined,Georgia,2.4,Reporting,No Change,No Change,10,2022,65+,Female,Low,187,18.977309602002403,91.85185383112189,45.91426404013765,59.69802527466159,1801.1933662284093
2022-10-01,Combined,Hawaii,5.1,Reporting,No Change,Increasing,10,2022,18-49,Male,High,67,16.814863625013057,71.63889364480195,61.230041839714346,65.11463999604544,211.6267279137478
2022-10-01,Combined,Idaho,2.5,Reporting,Decreasing,No Change,10,2022,65+,Male,High,210,15.952119745160147,72.01673880221527,87.7486725806115,70.48474579854563,269.03598130241994
2022-10-01,Combined,Illinois,2.8,Reporting,Decreasing,Decreasing,10,2022,18-49,Male,High,284,16.40691241713087,82.25112972135192,88.35933346152007,48.402533648541635,592.512549867299
2022-10-01,Combined,Indiana,3.0,Reporting,Decreasing,Decreasing,10,2022,65+,Male,High,62,3.8448810608199917,30.14627126080216,24.139178818257257,11.45464511996389,691.6959748435136
2022-10-01,Combined,Iowa,3.2,Reporting,Decreasing,Decreasing,10,2022,65+,Male,High,376,33.08297648436803,82.38172610021795,79.89490001353693,62.25072181421226,1174.223685440039
2022-10-01,Combined,Kansas,2.1,Reporting,Decreasing,Decreasing,10,2022,0-17,Male,High,214,0.7693780616833603,0.40748447873967253,55.19994640526755,51.62911405001419,459.71151822043385
2022-10-01,Combined,Kentucky,3.0,Reporting,Decreasing,Decreasing,10,2022,0-17,Female,High,294,-0.29744627845080984,65.93093775665345,0.9145914315930814,58.14285830808259,1307.0391047657772
2022-10-01,Combined,Louisiana,3.8,Reporting,Decreasing,Increasing,10,2022,50-64,Male,Middle,94,13.757753808017295,69.93670768978282,24.415716334909476,92.58008126879186,1938.7980536796128
2022-10-01,Combined,Maine,4.2,Reporting,Increasing,Decreasing,10,2022,65+,Female,Low,424,-8.31324030947069,25.924675983277467,80.488068731118,51.25905817372459,1885.558616372252
2022-10-01,Combined,Maryland,3.4,Reporting,No Change,Decreasing,10,2022,65+,Male,High,271,25.199261636203225,52.270363813801545,3.77921454024297,49.04991275035731,1956.9204683539474
2022-10-01,Combined,Massachusetts,3.8,Reporting,Increasing,Decreasing,10,2022,65+,Female,Middle,165,8.86804741700228,14.462929183189432,50.52533930797938,33.50544915326561,188.48328295585802
2022-10-01,Combined,Michigan,3.4,Reporting,Decreasing,Decreasing,10,2022,0-17,Male,Low,360,-7.763275681898337,22.184085216199247,64.63331191830254,54.46074897372657,1001.4596493253576
2022-10-01,Combined,Minnesota,2.6,Reporting,Decreasing,Decreasing,10,2022,0-17,Male,Middle,171,24.215520638172478,93.35706013995825,39.31256160875599,68.0837762693846,712.1869469208707
2022-10-01,Combined,Mississippi,2.5,Reporting,Decreasing,Decreasing,10,2022,0-17,Female,High,247,-0.13839702714780344,25.40920929104413,9.493101115691992,69.65381624669395,1931.5742504375776
2022-10-01,Combined,Montana,3.1,Reporting,Increasing,No Change,10,2022,18-49,Female,High,182,24.42354553196762,79.57134557814948,23.588116515294967,78.95552941499025,1803.3686560788028
2022-10-01,Combined,National,2.8,Reporting,Decreasing,Decreasing,10,2022,65+,Female,High,395,24.818031823446653,65.3199931755245,90.58714186744741,5.252169484295887,368.612591082225
2022-10-01,Combined,Nebraska,2.0,Reporting,Decreasing,Decreasing,10,2022,18-49,Male,Low,4,11.309331985918423,10.74641411184042,2.689379295724692,97.92014357907274,1071.8515356117982
2022-10-01,Combined,Nevada,1.7,Reporting,No Change,Increasing,10,2022,65+,Male,High,129,-3.876476466395359,65.48737721359488,70.63115790025942,95.97457102778198,306.40415906902194
2022-10-01,Combined,New Jersey,3.2,Reporting,Increasing,Decreasing,10,2022,65+,Male,Low,323,-9.020526018667088,29.21749083306332,83.07668177236019,82.81078943927456,1149.1312845404163
2022-10-01,Combined,New Mexico,2.4,Reporting,Decreasing,No Change,10,2022,0-17,Male,Low,235,20.66623244492519,2.0152651408320676,45.74484073973208,13.656347119379319,1884.9126195395088
2022-10-01,Combined,New York,2.5,Reporting,No Change,Decreasing,10,2022,50-64,Female,Low,368,28.874882013329184,67.70496450739384,78.48868327702131,76.7096907304596,485.4575467232162
2022-10-01,Combined,North Carolina,4.2,Reporting,Decreasing,Decreasing,10,2022,65+,Male,Low,235,23.414488276700332,92.98441505346464,68.3503455034002,92.99165365933621,1151.7869194751197
2022-10-01,Combined,North Dakota,2.9,Reporting,No Change,Decreasing,10,2022,50-64,Male,High,443,25.139529844383134,3.715525881164927,83.55381410427904,42.464984238081186,1988.0430545058318
2022-10-01,Combined,Ohio,2.2,Reporting,Decreasing,Decreasing,10,2022,50-64,Male,Low,197,17.03466339454116,98.14878193427727,84.66276798455011,49.50551004356559,899.0233206523308
2022-10-01,Combined,Oklahoma,1.9,Reporting,Decreasing,Decreasing,10,2022,0-17,Male,Middle,9,23.066738395621762,19.68777019463187,32.46282672789407,6.398534684346535,263.30104372287667
2022-10-01,Combined,Oregon,2.5,Reporting,No Change,No Change,10,2022,0-17,Female,Middle,444,21.292958706130992,98.39225592852947,27.164558789690986,96.66069749822304,363.263878177512
2022-10-01,Combined,Pennsylvania,2.6,Reporting,Decreasing,Decreasing,10,2022,0-17,Female,Low,55,-0.1312854768178191,9.291033875554733,41.036587950258365,51.62031400145051,999.830591739364
2022-10-01,Combined,Region 1,3.7,Reporting,Increasing,Decreasing,10,2022,18-49,Male,High,396,26.46094964988687,17.1736315883672,86.06462392451476,46.74826643719082,1974.8639981207941
2022-10-01,Combined,Region 10,2.8,Reporting,Decreasing,No Change,10,2022,50-64,Female,Middle,15,1.533178579648684,1.7589581200799453,76.43106426242217,47.627098437019825,522.2330051240926
2022-10-01,Combined,Region 2,2.7,Reporting,Increasing,Decreasing,10,2022,65+,Female,High,373,24.79446122288551,89.48960690354735,65.41824892106199,25.238210357074554,255.816282394848
2022-10-01,Combined,Region 3,3.1,Reporting,Decreasing,Decreasing,10,2022,18-49,Male,Low,398,0.813508607492917,5.3467573893275055,77.25839502157264,57.77511337440778,1265.8773274124617
2022-10-01,Combined,Region 4,3.1,Reporting,Decreasing,Increasing,10,2022,50-64,Male,Middle,449,12.787122258164551,17.674242203215474,97.86457273671243,97.34077402813763,1594.8895630194115
2022-10-01,Combined,Region 5,2.7,Reporting,Decreasing,Decreasing,10,2022,0-17,Female,Middle,387,39.95386790299596,51.949185528139964,67.28550424419475,20.82927527361502,1685.4863012587205
2022-10-01,Combined,Region 6,3.3,Reporting,Decreasing,Increasing,10,2022,50-64,Female,Low,153,20.769315465569218,8.537565391021495,17.01043536903295,59.47055478159312,392.3093625568807
2022-10-01,Combined,Region 7,1.1,Reporting,Decreasing,Decreasing,10,2022,0-17,Male,Low,134,1.6785759981741393,70.98327361128723,63.56150032166232,8.217969268312553,1961.868853704091
2022-10-01,Combined,Region 8,2.2,Reporting,Decreasing,No Change,10,2022,50-64,Female,Low,6,1.517973121261404,63.989435443332866,95.7753501085666,17.10818861808304,1805.8167249173384
2022-10-01,Combined,Region 9,1.8,Reporting,Decreasing,Increasing,10,2022,50-64,Male,High,488,4.112706033342093,41.83989882341711,73.47920725615232,39.22860411572545,1129.5158680001466
2022-10-01,Combined,Rhode Island,2.8,Reporting,Increasing,Decreasing,10,2022,65+,Female,Middle,147,-2.422068259349266,69.56696816097279,26.452191607843268,31.41641954780503,1038.3480338384911
2022-10-01,Combined,South Carolina,3.9,Reporting,Decreasing,No Change,10,2022,0-17,Male,Low,334,0.2537015119682948,14.671741169582608,96.57877260923394,76.39034816524564,485.5507693346181
2022-10-01,Combined,Tennessee,3.2,Reporting,Decreasing,Decreasing,10,2022,65+,Female,Middle,327,34.94866876859011,11.405990976213666,71.66159826650222,99.51632749226151,1210.2444541000834
2022-10-01,Combined,Texas,3.4,Reporting,Decreasing,Increasing,10,2022,50-64,Female,Middle,479,1.4396653495401068,25.390262452779854,66.11042552671627,20.892734873043906,234.20837946350457
2022-10-01,Combined,Utah,2.2,Reporting,Decreasing,No Change,10,2022,65+,Male,High,295,28.162393405170207,6.774687838046312,38.842976849470126,44.240757651218196,1287.525613102276
2022-10-01,Combined,Vermont,4.0,Reporting,Increasing,Decreasing,10,2022,18-49,Female,High,489,20.838521361875248,16.914595755134552,89.88821898882166,16.17120305168681,1529.81863329866
2022-10-01,Combined,Virginia,3.4,Reporting,Decreasing,Decreasing,10,2022,50-64,Male,Low,72,27.62863319823895,12.102412121890204,16.731400976440113,35.963581889109406,682.4425313363075
2022-10-01,Combined,Washington,3.1,Reporting,No Change,No Change,10,2022,50-64,Male,Low,371,15.659979875839817,80.88679215677537,95.62369079659486,87.06282235691715,572.5042372095481
2022-10-01,Combined,West Virginia,3.4,Reporting,Decreasing,Decreasing,10,2022,65+,Male,High,45,37.8038297041889,51.381995731657646,93.65914197204181,58.790709935230545,430.5474512556787
2022-10-01,Combined,Wisconsin,2.2,Reporting,Decreasing,Decreasing,10,2022,65+,Female,Low,79,34.69950326684907,32.21588627476463,69.75532827942325,75.12590924389893,732.0607225494807
2022-10-01,Combined,Wyoming,3.1,Reporting,No Change,No Change,10,2022,50-64,Male,Low,50,25.41810693552901,18.24873821541999,12.658673150131728,41.38948438891098,898.491677544583
2022-10-08,COVID-19,Alabama,1.0,Reporting,Decreasing,No Change,10,2022,65+,Female,High,483,21.273249474909854,52.43237515164648,63.32375822475015,20.94659952629243,1291.051855515842
2022-10-08,COVID-19,Alaska,1.3,Reporting,Decreasing,Increasing,10,2022,18-49,Male,High,406,33.35088573154636,84.30957656628084,66.8103450537508,28.866887576055213,1415.8453087639857
2022-10-08,COVID-19,Arizona,1.6,Reporting,No Change,Increasing,10,2022,0-17,Female,High,187,11.470735045017197,47.91632139388044,73.52896395136712,14.740463595323261,430.4757102628127
2022-10-08,COVID-19,Arkansas,0.9,Reporting,Decreasing,No Change,10,2022,0-17,Male,High,100,-4.222032598777456,38.24864025619977,17.165642713718864,76.83502680789582,667.0866837624768
2022-10-08,COVID-19,California,0.9,Reporting,Decreasing,Increasing,10,2022,50-64,Male,High,183,38.78771949235674,50.777467442751124,66.10141108056585,1.5869149991549203,514.1344805259415
2022-10-08,COVID-19,Colorado,1.5,Reporting,Decreasing,Increasing,10,2022,65+,Female,Low,190,36.708335725777765,23.609713381476173,48.278613264841795,93.69857791784295,1858.1419747221973
2022-10-08,COVID-19,Connecticut,3.4,Reporting,No Change,Increasing,10,2022,18-49,Male,High,15,19.28976457239112,19.17833809013819,21.212857418906317,92.98838028584075,1096.2464494720653
2022-10-08,COVID-19,Delaware,2.4,Reporting,No Change,No Change,10,2022,18-49,Female,Middle,289,-2.338559946080795,26.150062581502564,59.9968176574176,68.70837127715427,491.7297098078015
